2024-01-02 00:01:419 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:727 INFO  Homepage :102 - verifying homepage url.
2024-01-02 00:01:375 INFO  Homepage :88 - hover to menu and click on element.
2024-01-02 00:01:395 INFO  ContactUsPage :53 - Getting get in touch message: [[ChromeDriver: chrome on windows (a59fa87ff4041a9534c340a7fbe152e8)] -> xpath: //h2[normalize-space()='Get In Touch']]
2024-01-02 00:01:838 INFO  ContactUsPage :61 - Entering all field
2024-01-02 00:01:50 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:846 INFO  Homepage :102 - verifying homepage url.
2024-01-02 00:01:156 INFO  Homepage :88 - hover to menu and click on element.
2024-01-02 00:01:474 INFO  Homepage :18 - Getting Test Cases Text: [[ChromeDriver: chrome on windows (d1e182b4eabbb6ffa5a22f7663062bb8)] -> xpath: //b[normalize-space()='Test Cases']]
2024-01-02 00:01:545 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:225 INFO  Homepage :102 - verifying homepage url.
2024-01-02 00:01:273 INFO  Homepage :128 - Scroll Down to Subscription
2024-01-02 00:01:335 INFO  Homepage :132 - Getting Subscription text : [[ChromeDriver: chrome on windows (741a090c6701206afcc835efd92f8de6)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 00:01:516 INFO  Homepage :138 - Sending creative1@gmail.com to subscription email field : [[ChromeDriver: chrome on windows (741a090c6701206afcc835efd92f8de6)] -> xpath: //input[@id='susbscribe_email']]
2024-01-02 00:01:565 INFO  Homepage :143 - Clicking on subscription arrow button : [[ChromeDriver: chrome on windows (741a090c6701206afcc835efd92f8de6)] -> xpath: //i[@class='fa fa-arrow-circle-o-right']]
2024-01-02 00:01:585 INFO  Homepage :147 - Getting subscription success message : [[ChromeDriver: chrome on windows (741a090c6701206afcc835efd92f8de6)] -> xpath: //div[@class='alert-success alert']]
2024-01-02 00:01:102 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:438 INFO  Homepage :102 - verifying homepage url.
2024-01-02 00:01:691 INFO  Homepage :88 - hover to menu and click on element.
2024-01-02 00:01:723 INFO  Homepage :128 - Scroll Down to Subscription
2024-01-02 00:01:740 INFO  Homepage :132 - Getting Subscription text : [[ChromeDriver: chrome on windows (ef0ab4be287c5680a2e90aa1b49aeacf)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 00:01:909 INFO  Homepage :138 - Sending creative1@gmail.com to subscription email field : [[ChromeDriver: chrome on windows (ef0ab4be287c5680a2e90aa1b49aeacf)] -> xpath: //input[@id='susbscribe_email']]
2024-01-02 00:01:961 INFO  Homepage :143 - Clicking on subscription arrow button : [[ChromeDriver: chrome on windows (ef0ab4be287c5680a2e90aa1b49aeacf)] -> xpath: //i[@class='fa fa-arrow-circle-o-right']]
2024-01-02 00:01:977 INFO  Homepage :147 - Getting subscription success message : [[ChromeDriver: chrome on windows (ef0ab4be287c5680a2e90aa1b49aeacf)] -> xpath: //div[@class='alert-success alert']]
2024-01-02 00:01:729 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:702 INFO  Homepage :102 - verifying homepage url.
2024-01-02 00:01:735 INFO  Homepage :128 - Scroll Down to Subscription
2024-01-02 00:01:781 INFO  Homepage :132 - Getting Subscription text : [[ChromeDriver: chrome on windows (b684fd60fabeadbe18ffaf3c03ec47f7)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 00:01:828 INFO  Homepage :181 - Clicking on bottom right corner arrow button : [[ChromeDriver: chrome on windows (b684fd60fabeadbe18ffaf3c03ec47f7)] -> xpath: //i[@class='fa fa-angle-up']]
2024-01-02 00:01:844 INFO  Homepage :185 - Getting full fledged text from top of the page : [[ChromeDriver: chrome on windows (b684fd60fabeadbe18ffaf3c03ec47f7)] -> xpath: //div[@class='item active']//h2[contains(text(),'Full-Fledged practice website for Automation Engin')]]
2024-01-02 00:01:523 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:852 INFO  Homepage :102 - verifying homepage url.
2024-01-02 00:01:886 INFO  Homepage :128 - Scroll Down to Subscription
2024-01-02 00:01:997 INFO  Homepage :132 - Getting Subscription text : [[ChromeDriver: chrome on windows (c36112bc10f6a59557dfbc4c416d0471)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 00:01:24 INFO  Homepage :160 - Scroll up to (0,0)
2024-01-02 00:01:40 INFO  Homepage :185 - Getting full fledged text from top of the page : [[ChromeDriver: chrome on windows (c36112bc10f6a59557dfbc4c416d0471)] -> xpath: //div[@class='item active']//h2[contains(text(),'Full-Fledged practice website for Automation Engin')]]
2024-01-02 00:01:190 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:715 INFO  Homepage :102 - verifying homepage url.
2024-01-02 00:01:177 INFO  Homepage :88 - hover to menu and click on element.
2024-01-02 00:01:225 INFO  SignupLoginPage :74 - Get Login to your account text : Login to your account
2024-01-02 00:01:593 INFO  SignupLoginPage :81 - Entering correct email address and password
2024-01-02 00:01:596 INFO  SignupLoginPage :85 - Click on 'Login' button
2024-01-02 00:01:407 INFO  Homepage :107 - Getting account created message: [[ChromeDriver: chrome on windows (9fcfb1ed075ad1463fd22b4414c9102b)] -> xpath: //a[contains(text(),' Logged in as ')]]
2024-01-02 00:01:539 INFO  Homepage :113 - Clicking on Delete Account button: [[ChromeDriver: chrome on windows (9fcfb1ed075ad1463fd22b4414c9102b)] -> xpath: //a[normalize-space()='Delete Account']]
2024-01-02 00:01:221 INFO  AccountRelatedPage :37 - Getting account deleted message: [[ChromeDriver: chrome on windows (9fcfb1ed075ad1463fd22b4414c9102b)] -> xpath: //b[normalize-space()='Account Deleted!']]
2024-01-02 00:01:04 INFO  AccountRelatedPage :34 - Clicking on continue button: [[ChromeDriver: chrome on windows (9fcfb1ed075ad1463fd22b4414c9102b)] -> xpath: //a[normalize-space()='Continue']]
2024-01-02 00:01:908 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:978 INFO  Homepage :102 - verifying homepage url.
2024-01-02 00:01:728 INFO  Homepage :88 - hover to menu and click on element.
2024-01-02 00:01:756 INFO  SignupLoginPage :74 - Get Login to your account text : Login to your account
2024-01-02 00:01:28 INFO  SignupLoginPage :92 - Entering InCorrect email address and password
2024-01-02 00:01:31 INFO  SignupLoginPage :85 - Click on 'Login' button
2024-01-02 00:01:38 INFO  SignupLoginPage :96 - Get Your email or password is incorrect text : Your email or password is incorrect!
2024-01-02 00:01:488 INFO  Homepage :95 - Navigating to current url
2024-01-02 00:01:166 INFO  Homepage :102 - verifying homepage url.
2024-01-02 00:01:449 INFO  Homepage :88 - hover to menu and click on element.
2024-01-02 00:01:509 INFO  SignupLoginPage :74 - Get Login to your account text : Login to your account
2024-01-02 00:01:709 INFO  SignupLoginPage :81 - Entering correct email address and password
